"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2019","2019",2.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2020","2020",2.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1995","1995",3.2,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1996","1996",3.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1997","1997",4.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1998","1998",3.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1999","1999",2.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2000","2000",1.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2001","2001",3.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2002","2002",3.2,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2003","2003",2.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2004","2004",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2005","2005",3.2,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2006","2006",2.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2007","2007",2.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2008","2008",2.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2009","2009",2.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2010","2010",3.2,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2011","2011",2.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2012","2012",1.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2013","2013",2.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2014","2014",2.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2015","2015",1.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2016","2016",2.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2017","2017",1.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2018","2018",2,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2019","2019",2.2,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2020","2020",1.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1995","1995",2.9,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1996","1996",3,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1997","1997",3.7,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1998","1998",3.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1999","1999",2.5,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2000","2000",2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2001","2001",3.7,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2002","2002",3.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2003","2003",2.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2004","2004",3.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2005","2005",2.6,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2006","2006",2.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2007","2007",2.6,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2008","2008",2.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2009","2009",2.4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2010","2010",3.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2011","2011",2.6,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2012","2012",1.4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2013","2013",2.4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2014","2014",2.7,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2015","2015",1.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2016","2016",2.6,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2017","2017",1.6,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2018","2018",1.7,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2019","2019",2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2020","2020",1.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1995","1995",1.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1996","1996",1.9,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1997","1997",1.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1998","1998",1.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","1999","1999",1.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2000","2000",1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2001","2001",2.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2002","2002",1.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2003","2003",1.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2004","2004",2.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2005","2005",1.6,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2006","2006",1.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2007","2007",2.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2008","2008",0.9,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2009","2009",1.6,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2010","2010",2.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2011","2011",1.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2012","2012",1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2013","2013",1.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2014","2014",1.9,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2015","2015",1.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2016","2016",2.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2017","2017",0.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2018","2018",0.9,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2019","2019",1.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","ISL","Iceland","2020","2020",0.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1995","1995",5.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1996","1996",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1997","1997",5.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1998","1998",5.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1999","1999",5.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2000","2000",5.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2001","2001",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2002","2002",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2003","2003",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2004","2004",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2005","2005",4.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2006","2006",4.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2007","2007",4.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2008","2008",4.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2009","2009",4.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2010","2010",4.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2011","2011",4.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2012","2012",4.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2013","2013",4.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2014","2014",4.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2015","2015",3.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2016","2016",3.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2017","2017",3.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2018","2018",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2019","2019",3.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2020","2020",3.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1995","1995",4.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1996","1996",4.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1997","1997",4.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1998","1998",4.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1999","1999",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2000","2000",4.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2001","2001",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2002","2002",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2003","2003",4.2,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2004","2004",4.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2005","2005",4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2006","2006",4.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2007","2007",4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2008","2008",4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2009","2009",4.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2010","2010",3.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2011","2011",3.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2012","2012",3.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2013","2013",3.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2014","2014",3.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2015","2015",3.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2016","2016",3.2,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2017","2017",3.2,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2018","2018",3.4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2019","2019",3.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2020","2020",3.2,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1995","1995",4.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1996","1996",4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1997","1997",3.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1998","1998",4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","1999","1999",3.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2000","2000",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2001","2001",4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2002","2002",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2003","2003",3.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2004","2004",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2005","2005",3.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2006","2006",3.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2007","2007",3.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2008","2008",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2009","2009",3.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2010","2010",3.4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2011","2011",3.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2012","2012",3.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2013","2013",3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2014","2014",3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","IRL","Ireland","2015","2015",2.8,,
